NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,53,14632,4.9009,80,15,51,Aprovechable,En Pie,18S,449365,9152573,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,53,14633,8.8253,98,18,41,Aprovechable,En Pie,18S,449356,9152654,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,53,14634,2.1697,50,17,41,Semillero,En Pie,18S,449361,9152674,PC 08,SEMILLERO
Handroanthus incanus , Tahuari, ,, ,53,14635,6.5345,80,20,46,Aprovechable,En Pie,18S,449347,9152678,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,53,14636,11.1189,110,18,60,Aprovechable,En Pie,18S,449352,9152724,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,53,14637,5.8811,80,18,41,Aprovechable,En Pie,18S,449355,9152792,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,53,14638,11.8196,105,21,56,Aprovechable,En Pie,18S,449325,9152813,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,53,14639,13.5898,110,22,51,Aprovechable,En Pie,18S,449323,9152869,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,53,14640,3.6757,60,20,56,Aprovechable,En Pie,18S,449337,9152881,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,53,14641,3.3081,60,18,56,Aprovechable,En Pie,18S,449327,9152935,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,53,14642,12.3824,105,22,56,Aprovechable,En Pie,18S,449330,9152944,PC 08,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,53,14643,4.0024,70,16,41,Aprovechable,En Pie,18S,449335,9152949,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,53,14644,9.2147,95,20,64,Aprovechable,En Pie,18S,449355,9152990,PC 08,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,53,14645,3.362,56,21,41,Aprovechable,En Pie,18S,449339,9153204,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,53,14646,5.5033,70,22,56,Aprovechable,En Pie,18S,449348,9153272,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,53,14647,6.754,105,12,60,Aprovechable,En Pie,18S,449350,9153454,PC 08,
Hymenaea courbaril , Azúcar huayo,Hymenaea courbaril , Azúcar huayo, ,53,14648,3.777,68,16,51,Aprovechable,En Pie,18S,449343,9153483,PC 08,
Handroanthus incanus , Tahuari, ,, ,53,14649,5.1689,75,18,46,Aprovechable,En Pie,18S,449344,9153510,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,53,14650,16.173,120,22,64,Aprovechable,En Pie,18S,449349,9153530,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,53,14651,8.2703,90,20,41,Aprovechable,En Pie,18S,449345,9153559,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,53,14652,2.7478,58,16,56,Semillero,En Pie,18S,449355,9153586,PC 08,SEMILLERO
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,53,14653,4.2525,70,17,41,Aprovechable,En Pie,18S,449352,9153652,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,53,14654,5.5327,85,15,51,Aprovechable,En Pie,18S,449367,9153657,PC 08,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,53,14655,3.0114,53,21,41,Aprovechable,En Pie,18S,449342,9153718,PC 08,
Handroanthus incanus , Tahuari, ,, ,53,14656,2.9405,60,16,46,Aprovechable,En Pie,18S,449341,9153725,PC 08,
Hymenaea courbaril , Azúcar huayo,Hymenaea courbaril , Azúcar huayo, ,53,14657,3.6472,63,18,51,Semillero,En Pie,18S,449346,9153765,PC 08,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,53,14658,3.4347,58,20,56,Semillero,En Pie,18S,449333,9153825,PC 08,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,53,14659,11.1189,110,18,60,Aprovechable,En Pie,18S,449345,9153961,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,53,14660,10.2102,100,20,64,Aprovechable,En Pie,18S,449350,9154057,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,14661,9.1892,100,18,51,Aprovechable,En Pie,18S,449298,9153754,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,54,14662,4.2525,70,17,41,Aprovechable,En Pie,18S,449302,9153680,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,54,14663,2.7568,60,15,41,Aprovechable,En Pie,18S,449295,9153668,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,14664,7.3769,85,20,51,Aprovechable,En Pie,18S,449297,9153597,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14665,7.3513,120,10,60,Aprovechable,En Pie,18S,449306,9153590,PC 08,
Pterocarpus rohrii , Chontaquiro,Pterocarpus rohrii , Chontaquiro, ,54,14666,4.2525,70,17,46,Aprovechable,En Pie,18S,449289,9153534,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,54,14667,3.2519,70,13,41,Aprovechable,En Pie,18S,449296,9153511,PC 08,
Hymenaea courbaril , Azúcar huayo,Hymenaea courbaril , Azúcar huayo, ,54,14668,3.3081,60,18,51,Semillero,En Pie,18S,449312,9153474,PC 08,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,54,14669,3.777,68,16,41,Aprovechable,En Pie,18S,449318,9153465,PC 08,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,54,14670,4.2525,70,17,41,Aprovechable,En Pie,18S,449299,9153444,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,54,14671,6.1923,76,21,41,Aprovechable,En Pie,18S,449307,9153379,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14672,3.9207,80,12,60,Semillero,En Pie,18S,449296,9153378,PC 08,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,14673,11.2312,100,22,51,Aprovechable,En Pie,18S,449299,9153362,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,54,14674,12.9721,110,21,64,Aprovechable,En Pie,18S,449311,9153097,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,54,14675,7.1161,88,18,41,Aprovechable,En Pie,18S,449294,9153005,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,14676,8.6975,88,22,51,Aprovechable,En Pie,18S,449319,9152876,PC 08,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,54,14677,2.9405,60,16,41,Aprovechable,En Pie,18S,449304,9152862,PC 08,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,54,14678,6.3254,88,16,41,Aprovechable,En Pie,18S,449302,9152859,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,54,14679,4.0024,70,16,41,Aprovechable,En Pie,18S,449303,9152854,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,54,14680,7.4432,90,18,41,Aprovechable,En Pie,18S,449310,9152830,PC 08,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,54,14681,4.2525,70,17,46,Aprovechable,En Pie,18S,449291,9152778,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14682,7.6577,100,15,60,Aprovechable,En Pie,18S,449288,9152749,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,54,14683,6.5345,80,20,56,Aprovechable,En Pie,18S,449303,9152688,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14684,12.3543,110,20,60,Aprovechable,En Pie,18S,449302,9152420,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14685,13.503,115,20,60,Aprovechable,En Pie,18S,449289,9152386,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,54,14686,2.3164,55,15,41,Semillero,En Pie,18S,449302,9152369,PC 08,SEMILLERO
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,54,14687,8.2932,95,18,51,Aprovechable,En Pie,18S,449275,9152247,PC 08,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,54,14688,5.9015,85,16,46,Aprovechable,En Pie,18S,449300,9152215,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14689,7.6577,100,15,60,Aprovechable,En Pie,18S,449295,9152198,PC 08,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,54,14690,5.1456,77,17,41,Aprovechable,En Pie,18S,449301,9152203,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14691,8.1682,100,16,60,Aprovechable,En Pie,18S,449305,9152149,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,54,14692,3.2354,65,15,41,Aprovechable,En Pie,18S,449297,9152146,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,54,14693,5.1638,85,14,56,Aprovechable,En Pie,18S,449300,9152135,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14694,10.2919,120,14,60,Aprovechable,En Pie,18S,449283,9152098,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,54,14695,8.2703,90,20,64,Aprovechable,En Pie,18S,449304,9152071,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,54,14696,7.8325,95,17,60,Aprovechable,En Pie,18S,449305,9152025,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,54,14697,4.0024,70,16,41,Aprovechable,En Pie,18S,449304,9152016,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,14698,3.6757,60,20,51,Aprovechable,En Pie,18S,449295,9151876,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,54,14699,3.3081,60,18,51,Aprovechable,En Pie,18S,449292,9151868,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,52,14701,3.3081,60,18,41,Semillero,En Pie,18S,449372,9153567,PC 08,SEMILLERO
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,52,14702,2.8197,57,17,41,Semillero,En Pie,18S,449381,9153553,PC 08,SEMILLERO
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,52,14703,4.4625,82,13,41,Aprovechable,En Pie,18S,449399,9153451,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,52,14704,4.0203,75,14,41,Aprovechable,En Pie,18S,449378,9153371,PC 08,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,52,14705,3.2354,65,15,46,Semillero,En Pie,18S,449404,9152971,PC 08,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,52,14706,3.5021,70,14,60,Semillero,En Pie,18S,449403,9152956,PC 08,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,52,14707,4.5309,86,12,60,Aprovechable,En Pie,18S,449388,9152941,PC 08,
Handroanthus incanus , Tahuari, ,, ,52,14708,2.0812,56,13,46,Semillero,En Pie,18S,449398,9152863,PC 08,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,52,14709,14.9324,150,13,51,Aprovechable,En Pie,18S,449400,9152837,PC 08,
Terminalia oblonga , Yacushapana,Terminalia amazonia , Yacushapana, ,52,14710,2.162,55,14,41,Semillero,En Pie,18S,449392,9152779,PC 08,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,52,14711,4.5309,86,12,60,Aprovechable,En Pie,18S,449411,9152645,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,52,14712,5.9301,88,15,51,Aprovechable,En Pie,18S,449405,9152609,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,52,14714,19.527,150,17,64,Aprovechable,En Pie,18S,449406,9152458,PC 08,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,52,14715,5.1689,75,18,41,Aprovechable,En Pie,18S,449402,9152097,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,52,14716,10.8024,115,16,56,Aprovechable,En Pie,18S,449398,9152047,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,52,14717,15.5297,130,18,64,Aprovechable,En Pie,18S,449390,9151896,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,52,14718,4.5946,75,16,56,Semillero,En Pie,18S,449409,9151856,PC 08,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,52,14719,12.4973,120,17,51,Aprovechable,En Pie,18S,449399,9151784,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,52,14720,5.5288,95,12,60,Aprovechable,En Pie,18S,449407,9151616,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,114,14721,5.9015,85,16,56,Semillero,En Pie,18S,446273,9151562,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,114,14722,6.6162,90,16,56,Aprovechable,En Pie,18S,446306,9151801,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,114,14723,8.1682,100,16,41,Aprovechable,En Pie,18S,446313,9151908,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,114,14724,6.754,105,12,60,Aprovechable,En Pie,18S,446297,9151911,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,114,14725,4.9622,90,12,41,Aprovechable,En Pie,18S,446297,9151988,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,114,14726,4.2474,80,13,41,Aprovechable,En Pie,18S,446279,9152011,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,114,14727,9.5567,120,13,51,Aprovechable,En Pie,18S,446300,9152032,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,114,14728,8.1682,100,16,41,Aprovechable,En Pie,18S,446289,9152065,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,114,14729,11.1189,110,18,56,Aprovechable,En Pie,18S,446321,9152084,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,114,14730,7.6577,100,15,56,Aprovechable,En Pie,18S,446273,9152100,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,114,14731,6.2078,80,19,51,Aprovechable,En Pie,18S,446319,9152139,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,114,14732,6.2027,90,15,56,Aprovechable,En Pie,18S,446314,9152235,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,114,14733,8.325,112,13,51,Aprovechable,En Pie,18S,446315,9152326,PC 08,
Handroanthus incanus , Tahuari, ,, ,114,14734,4.4231,76,15,46,Aprovechable,En Pie,18S,446284,9152380,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,114,14735,11.7366,110,19,51,Aprovechable,En Pie,18S,446301,9152389,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,114,14736,4.2474,80,13,41,Aprovechable,En Pie,18S,446270,9152485,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,114,14737,5.2276,80,16,60,Aprovechable,En Pie,18S,446302,9152570,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,114,14738,23.1567,180,14,64,Aprovechable,En Pie,18S,446310,9152609,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,114,14739,5.627,83,16,56,Aprovechable,En Pie,18S,446317,9152683,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,114,14740,3.2519,70,13,41,Aprovechable,En Pie,18S,446285,9152698,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,114,14741,5.2276,80,16,41,Aprovechable,En Pie,18S,446304,9152697,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,114,14742,3.4459,75,12,41,Aprovechable,En Pie,18S,446297,9152715,PC 08,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,114,14743,6.6162,90,16,46,Aprovechable,En Pie,18S,446290,9152719,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,114,14744,5.1689,75,18,41,Aprovechable,En Pie,18S,446325,9152722,PC 08,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,114,14745,4.0981,65,19,41,Aprovechable,En Pie,18S,446322,9152730,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,114,14746,20.6552,170,14,64,Aprovechable,En Pie,18S,446321,9152731,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,114,14747,3.7522,70,15,41,Aprovechable,En Pie,18S,446301,9152732,PC 08,
Terminalia oblonga , Yacushapana,Terminalia amazonia , Yacushapana, ,114,14748,5.1689,75,18,41,Aprovechable,En Pie,18S,446320,9152965,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,113,14749,4.5742,80,14,41,Aprovechable,En Pie,18S,446358,9153035,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,113,14750,8.0865,120,11,60,Aprovechable,En Pie,18S,446360,9153009,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,113,14751,5.9301,88,15,41,Aprovechable,En Pie,18S,446351,9152872,PC 08,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,113,14752,4.4231,76,15,46,Aprovechable,En Pie,18S,446361,9152858,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,113,14753,8.8216,120,12,60,Aprovechable,En Pie,18S,446364,9152738,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,113,14754,2.5015,70,10,60,Semillero,En Pie,18S,446345,9152614,PC 08,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,113,14755,9.8835,110,16,51,Aprovechable,En Pie,18S,446343,9152614,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,113,14756,2.9405,60,16,41,Semillero,En Pie,18S,446342,9152454,PC 08,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,113,14757,26.5567,170,18,64,Aprovechable,En Pie,18S,446347,9152237,PC 08,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,113,14758,5.2276,80,16,41,Aprovechable,En Pie,18S,446361,9152220,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,113,14759,10.8024,115,16,41,Aprovechable,En Pie,18S,446354,9152115,PC 08,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,113,14760,4.0024,70,16,41,Aprovechable,En Pie,18S,446352,9151962,PC 08,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,113,14761,3.5323,62,18,41,Aprovechable,En Pie,18S,446320,9151894,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,113,14762,8.4687,96,18,56,Aprovechable,En Pie,18S,446332,9151869,PC 08,
Handroanthus incanus , Tahuari, ,, ,113,14763,3.3081,60,18,46,Semillero,En Pie,18S,446332,9151696,PC 08,SEMILLERO
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,113,14764,9.2658,110,15,41,Aprovechable,En Pie,18S,446343,9151618,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,113,14765,20.8505,155,17,64,Aprovechable,En Pie,18S,446344,9151583,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,108,14766,9.1892,100,18,64,Aprovechable,En Pie,18S,446629,9151575,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,108,14767,6.6162,90,16,56,Aprovechable,En Pie,18S,446621,9151589,PC 08,
Hymenaea courbaril , Azúcar huayo,Hymenaea courbaril , Azúcar huayo, ,108,14768,7.4432,90,18,51,Semillero,En Pie,18S,446583,9151667,PC 08,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,108,14769,5.5907,78,18,41,Aprovechable,En Pie,18S,446592,9151781,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,108,14770,7.3769,85,20,51,Semillero,En Pie,18S,446599,9151977,PC 08,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,108,14771,4.3074,75,15,41,Aprovechable,En Pie,18S,446567,9152307,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,108,14772,4.2474,80,13,41,Aprovechable,En Pie,18S,446591,9152385,PC 08,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,108,14773,1.6541,45,16,41,Semillero,En Pie,18S,446601,9152418,PC 08,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,108,14774,12.4973,120,17,64,Aprovechable,En Pie,18S,446588,9152474,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,108,14775,4.125,67,18,56,Semillero,En Pie,18S,446609,9152587,PC 08,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,108,14776,4.5742,80,14,56,Aprovechable,En Pie,18S,446600,9152599,PC 08,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,108,14777,4.1282,76,14,41,Aprovechable,En Pie,18S,446618,9152626,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,108,14778,12.7628,125,16,64,Aprovechable,En Pie,18S,446620,9152627,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,108,14779,5.149,82,15,41,Aprovechable,En Pie,18S,446589,9152653,PC 08,
Terminalia oblonga , Yacushapana,Terminalia amazonia , Yacushapana, ,108,14780,2.9405,60,16,41,Semillero,En Pie,18S,446601,9152732,PC 08,SEMILLERO
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,108,14781,7.8325,95,17,41,Aprovechable,En Pie,18S,446616,9152866,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,108,14782,3.5021,70,14,41,Semillero,En Pie,18S,446590,9152904,PC 08,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,108,14783,4.7179,76,16,41,Aprovechable,En Pie,18S,446600,9152908,PC 08,
Clarisia racemosa , Mashonaste,Clarisia racemosa , Mashonaste, ,108,14784,4.5742,80,14,41,Aprovechable,En Pie,18S,446602,9152938,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,108,14785,3.5021,70,14,41,Semillero,En Pie,18S,446606,9152982,PC 08,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,108,14786,5.8811,80,18,56,Aprovechable,En Pie,18S,446600,9153063,PC 08,
Terminalia oblonga , Yacushapana,Terminalia amazonia , Yacushapana, ,108,14787,3.451,65,16,41,Aprovechable,En Pie,18S,446620,9153103,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,108,14788,4.5027,70,18,56,Aprovechable,En Pie,18S,446617,9153317,PC 08,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,107,14789,9.4904,130,11,60,Aprovechable,En Pie,18S,446653,9153240,PC 08,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,107,14790,4.0024,70,16,41,Aprovechable,En Pie,18S,446653,9152895,PC 08,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,107,14791,8.2932,95,18,51,Aprovechable,En Pie,18S,446660,9152691,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,107,14792,19.0114,140,19,64,Aprovechable,En Pie,18S,446680,9152613,PC 08,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,107,14793,6.2027,90,15,41,Aprovechable,En Pie,18S,446674,9152601,PC 08,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,107,14794,7.0297,90,17,64,Aprovechable,En Pie,18S,446658,9152575,PC 08,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,107,14795,7.3718,95,16,41,Aprovechable,En Pie,18S,446645,9152478,PC 08,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,107,14796,6.4187,86,17,56,Aprovechable,En Pie,18S,446629,9152253,PC 08,
